currentValue,variantionValue,variantionPercent,variationDailyInit,variationDailyInitNow,DateTime,timeRequest
118.533,120.356,118.404,-1.592,"-1,33",05/01/2025 18:22:56,0.8127338886260986
118.533,120.356,118.404,-1.592,"-1,33",05/01/2025 18:23:57,1.1478569507598877
