currentValue,variantionValue,variantionPercent,variationDailyInit,variationDailyInitNow,DateTime,timeRequest
"2.828,50","2.898,71","2.815,20","-54,54","-1,89",05/01/2025 18:22:56,0.8127338886260986
"2.828,50","2.898,71","2.815,20","-54,54","-1,89",05/01/2025 18:23:57,1.1478569507598877
