currentValue,variantionValue,variantionPercent,variationDailyInit,variationDailyInitNow,DateTime,timeRequest
"1.384,76","1.390,27","1.379,09","4,91","0,36",05/01/2025 18:22:56,0.8127338886260986
"1.384,76","1.390,27","1.379,09","4,91","0,36",05/01/2025 18:23:57,1.1478569507598877
