currentValue,variantionValue,variantionPercent,variationDailyInit,variationDailyInitNow,DateTime,timeRequest
35,"11.651,60","11.701,80","11.635,50","-25,30",05/01/2025 18:22:56,0.8127338886260986
35,"11.651,60","11.701,80","11.635,50","-25,30",05/01/2025 18:23:57,1.1478569507598877
